# /pose_error_3/recceipt_time, /pose_error_3/data, /pose_error_4/recceipt_time, /pose_error_4/data, /pose_error_5/recceipt_time, /pose_error_5/data, /pose_error_6/recceipt_time, /pose_error_6/data, /pose_error_1/recceipt_time, /pose_error_1/data, /pose_error_2/recceipt_time, /pose_error_2/data
24.803999999999998494, 1.5700000524520874023, 24.803999999999998494, 0, 24.803999999999998494, 0, 24.803999999999998494, 0, 24.803999999999998494, 0, 24.803999999999998494, -0.20000000298023223877
24.859000000000001762, 1.5700000524520874023, 24.859000000000001762, 0, 24.859000000000001762, 0, 24.859000000000001762, 0, 24.859000000000001762, 0, 24.859000000000001762, -0.20000000298023223877
24.917999999999999261, 1.5723108053207397461, 24.917999999999999261, 5.5232991897952170193e-18, 24.917999999999999261, -0.0011558284750208258629, 24.917999999999999261, 1.0062281988383464185e-18, 24.917999999999999261, 3.6415021737258690513e-17, 24.917999999999999261, -0.19571290910243988037
24.972999999999998977, 1.5769830942153930664, 24.972999999999998977, -1.4158476659433300742e-17, 24.972999999999998977, -0.003451061667874455452, 24.972999999999998977, -2.3496392863091322104e-17, 24.972999999999998977, -1.9536938012895585211e-16, 24.972999999999998977, -0.18709136545658111572
25.030000000000001137, 1.5837913751602172852, 25.030000000000001137, 1.8379018496836090014e-17, 25.030000000000001137, -0.0068916110321879386902, 25.030000000000001137, 4.8555657466817884484e-17, 25.030000000000001137, 3.7119011333800930839e-16, 25.030000000000001137, -0.17432296276092529297
25.086999999999999744, 1.5926694869995117188, 25.086999999999999744, -1.2882337151972216873e-17, 25.086999999999999744, -0.01136158965528011322, 25.086999999999999744, -3.7295416532978479564e-17, 25.086999999999999744, -3.1277520081466573133e-16, 25.086999999999999744, -0.15737076103687286377
25.143000000000000682, 1.603626251220703125, 25.143000000000000682, 5.3452895083834991871e-18, 25.143000000000000682, -0.016757586970925331116, 25.143000000000000682, 3.828285511740753082e-17, 25.143000000000000682, 2.4284762823047851762e-16, 25.143000000000000682, -0.13614188134670257568
25.202000000000001734, 1.6162297725677490234, 25.202000000000001734, 2.4998659561786639702e-18, 25.202000000000001734, -0.02293351292610168457, 25.202000000000001734, -1.4499056489328281007e-18, 25.202000000000001734, -6.8187819850086084199e-17, 25.202000000000001734, -0.11083343625068664551
25.260000000000001563, 1.6300225257873535156, 25.260000000000001563, -4.3470239569167413513e-18, 25.260000000000001563, -0.029334351420402526855, 25.260000000000001563, 1.4350594319782416738e-17, 25.260000000000001563, 7.2822956191029026684e-17, 25.260000000000001563, -0.081385791301727294922
25.318000000000001393, 1.6447451114654541016, 25.318000000000001393, -1.7867045396454050448e-18, 25.318000000000001393, -0.035939238965511322021, 25.318000000000001393, 1.1403832043553097547e-17, 25.318000000000001393, 2.9094681765678758953e-17, 25.318000000000001393, -0.048065740615129470825
25.373000000000001108, 1.6597714424133300781, 25.373000000000001108, 2.247723727884484383e-18, 25.373000000000001108, -0.042254555970430374146, 25.373000000000001108, 1.5538189105753374313e-17, 25.373000000000001108, 4.8360833271504494982e-17, 25.373000000000001108, -0.010965896770358085632
25.431000000000000938, 1.6743093729019165039, 25.431000000000000938, -1.7733759716401849716e-18, 25.431000000000000938, -0.047807253897190093994, 25.431000000000000938, 9.5472425294706905448e-18, 25.431000000000000938, 4.9766818628440477818e-17, 25.431000000000000938, 0.029543777927756309509
25.489999999999998437, 1.6874839067459106445, 25.489999999999998437, -6.7373484525265392491e-18, 25.489999999999998437, -0.052467055618762969971, 25.489999999999998437, 9.1919370235158881434e-18, 25.489999999999998437, 5.4472907213605768805e-17, 25.489999999999998437, 0.069637179374694824219
25.544000000000000483, 1.698778986930847168, 25.544000000000000483, -1.104948110402518134e-17, 25.544000000000000483, -0.055971957743167877197, 25.544000000000000483, 1.1628513323076588584e-17, 25.544000000000000483, 5.5014571548485093023e-17, 25.544000000000000483, 0.10902853310108184814
25.602000000000000313, 1.7080042362213134766, 25.602000000000000313, -4.639016645196428738e-18, 25.602000000000000313, -0.058281134814023971558, 25.602000000000000313, 1.8330621813556837471e-17, 25.602000000000000313, 5.8360186254017068757e-17, 25.602000000000000313, 0.14755438268184661865
25.65899999999999892, 1.7150933742523193359, 25.65899999999999892, -4.1291363117641483315e-18, 25.65899999999999892, -0.059426903724670410156, 25.660000000000000142, 1.7856738312431333447e-17, 25.65899999999999892, 5.9820471055083482542e-17, 25.65899999999999892, 0.18510939180850982666
25.716999999999998749, 1.7200416326522827148, 25.716999999999998749, -3.1339952282661564194e-18, 25.716999999999998749, -0.059427898377180099487, 25.716999999999998749, 1.7440199934451680618e-17, 25.716999999999998749, 6.0551460488563943734e-17, 25.716999999999998749, 0.22166904807090759277
25.774000000000000909, 1.7227684259414672852, 25.774000000000000909, 8.5148375797626441508e-18, 25.774000000000000909, -0.058395329862833023071, 25.774000000000000909, 2.7264303123666319738e-17, 25.774000000000000909, 6.2719964095208458965e-17, 25.774000000000000909, 0.25704798102378845215
25.830999999999999517, 1.7230335474014282227, 25.830999999999999517, 2.6930087001018863054e-18, 25.830999999999999517, -0.056197512894868850708, 25.830999999999999517, 2.1704729582468814796e-17, 25.830999999999999517, 6.2670770009818705304e-17, 25.830999999999999517, 0.29106235504150390625
25.887000000000000455, 1.7210782766342163086, 25.887000000000000455, 5.489858345581229493e-18, 25.887000000000000455, -0.053194012492895126343, 25.888000000000001677, 2.5444049172351529582e-17, 25.887000000000000455, 6.0351693061909937339e-17, 25.887000000000000455, 0.32368800044059753418
